,Atölye-İşlik,BTSınıfı,Bahçe,Bağlantı,BilimselEtkinlikler,DersBaşlamaveBitiş,Derslik,FenLabaratuarı,FenLaboratuarı,HazırlıkSınıfı,IsınmaŞekli,Kantin,KonferansSalonu,KontenjanBilgileri,Kütüphane,LojmanBilgisi,LojmanSayısı,Misafirhane,MüzikSınıfı,OkulunYGS/LYSBaşarıDurumu,PansiyonBilgisi,ProjeÇalışmaları,RehberÖğretmen,ResimSınıfı,Revir,ServisBilgisi,SporSalonu,SportifEtkinlikler,Taban-TavanPuanBilgileri,YABANCIDIL,Yemekhane,YurtdışıProjeFaaliyetleri,adres,isim,semt,Öğrenci,ÖğretimŞekli,Öğretmen,İlveİlçeMerkezineUzaklık,url
,0,0,1,,,,39,4,,0,,1,1,,1,,,1,1,,,,1,1,1,,1,,,,1,,Cumhuriyet Mah. D100 Karayolu Cad. Firuze Sokak No370/1 Beykent Büyükçekmece/İstanbul,-şehi̇t müni̇r alkan fen li̇sesi̇,Tüm ilçeler,150,Tekli,12,,http://sehitmuniralkan.meb.k12.tr/meb_iys_dosyalar/34/06/762329/okulumuz_hakkinda.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-şehit murat akdemir mesleki ve teknik anadolu lisesi,BEYKOZ,,,,,http://sehitmuratakdemir.meb.k12.tr/meb_iys_dosyalar/34/04/159067/okulumuz_hakkinda.html
,2,1,1,,,,40,2,,0,,1,1,,1,,,0,1,,,,2,1,0,,1,,,,1,,19 Mayıs Mh. Fulya Bayırı Sk. No6 Şişli İstanbul,-şehit murat demirci ortaokulu,ŞİŞLİ,750,Tamgün,46,,http://sehitmuratdemirciortaokulu.meb.k12.tr/meb_iys_dosyalar/34/20/733589/okulumuz_hakkinda.html
,1,1,1,,,,16,1,,0,,1,1,,1,,,1,1,,,,1,1,1,,1,,,,1,,Üniversite Mah. Bağlariçi Cad. Bağcı Sok.No4 Avcılar/İSTANBUL,-şehi̇t murat kocatürk anadolu i̇mam hati̇p li̇sesi̇,AVCILAR,68,TAMGÜN,15,,http://sehitmuratkocaturkaihl.meb.k12.tr/meb_iys_dosyalar/34/26/762179/okulumuz_hakkinda.html
,1,1,1,,,,27,1,,0,,0,1,,1,,,0,1,,,,2,1,1,,1,,,,1,,Yalı Mah. Mareşal Fevzi Çakmak Cad. No 51 Maltepe / İSTANBUL,-şehit murat naiboğlu i̇mam hatip ortaokulu,MALTEPE,550,Tamgün,45,,http://sehitmuratnaibogluiho.meb.k12.tr/meb_iys_dosyalar/34/30/734624/okulumuz_hakkinda.html
,0,0,0,,,,14,0,,0,,0,0,,0,,,0,0,,,,1,0,0,,0,,,,0,,Küçüksu mah. Rasathane cad. Öğretmen sok. No 25  Üsküdar İSTANBUL,-şehit mustafa cambaz i̇lkokulu,ÜSKÜDAR,327,NORMAL,16,,http://sehitmustafacambazilkokulu.meb.k12.tr/meb_iys_dosyalar/34/22/731655/okulumuz_hakkinda.html
,3,0,1,,,,3,3,,0,,1,1,,1,,,1,1,,,,1,1,1,,1,,,,1,,Zümrütevler Mah. Pir Sultan Abdal Cad. Yol 4 Sok. No 12 MaltepeİSTANBUL,-şehi̇t mustafa kaymakçi anadolu i̇mam hati̇p li̇sesi̇,MALTEPE,68,TamGün,17,,http://sehitmustafakaymakcianadoluihl.meb.k12.tr/meb_iys_dosyalar/34/30/762190/okulumuz_hakkinda.html
,1,1,0,,,,4,1,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,1,,"Güvercintepe Mahallesi, Osmanlı Caddesi No 96  Başakşehir/İstanbul",-şh.öğrt.aynur sarı anaokulu,BAŞAKŞEHİR,84,İkili,5,,http://sehitogretmenaynursarianaokulu.meb.k12.tr/meb_iys_dosyalar/34/36/970346/okulumuz_hakkinda.html
,0,3,0,,,,60,2,,0,,0,1,,1,,,0,0,,,,0,0,0,,1,,,,0,,Akşemsettin Mh. Cengiz Topel Cad. Emek Sk. Eyüp/İstanbul,-şehit öğretmenler i̇lkokulu,EYÜP,1600,İKİLİ,61,,http://sehitogretmenlerilkokul.meb.k12.tr/meb_iys_dosyalar/34/09/742277/okulumuz_hakkinda.html
,2,3,0,,,,45,2,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,0,,Akşemsettin Mh.Cengiz Topel Cad. Emek Sk. Eyüp/İstanbul,-şehit öğretmenler ortaokulu,EYÜP,1662,SabahçıveÖğlenciolarakikiliöğretimyapılmaktadır.,58,,http://sehitogretmenlerortaokulu.meb.k12.tr/meb_iys_dosyalar/34/09/742276/okulumuz_hakkinda.html
,0,1,1,,,,28,1,,0,,1,1,,1,,,0,0,,,,0,0,0,,1,,,,1,,,-şehi̇t onbaşi murat şengöz i̇mam hati̇p ortaokulu,ARNAVUTKÖY,1143,TEKLİÖĞRETİM,42,,http://sehitonbasiho.meb.k12.tr/meb_iys_dosyalar/34/35/750417/okulumuz_hakkinda.html
,0,0,1,,,,7,3,,0,,1,1,,1,,,0,1,,,,1,0,1,,1,,,,1,,Büyükbakkalköy Mah. Yedpa Bulvarı No99 MALTEPE/İSTANBUL,-şehi̇t osman yilmaz anadolu i̇mam hati̇p li̇sesi̇,MALTEPE,153,TamGün,19,,http://sehitosmanyilmazaihl.meb.k12.tr/meb_iys_dosyalar/34/30/762189/okulumuz_hakkinda.html
,1,1,1,,,,6,1,,0,,0,1,,1,,,0,1,,,,1,1,1,,1,,,,1,,"Yunus Mah., Ulunay cad. No52, 34890 Kartal/İstanbul, Türkiye                            ",-şehit polis kemal tosun i̇mam hatip ortaokulu,KARTAL,35,YatılıTamgün,14,,http://sehitpoliskemaltosuniho.meb.k12.tr/meb_iys_dosyalar/34/14/748782/okulumuz_hakkinda.html
,0,,0,,,,24,,,0,,0,0,,0,,,0,,,,,,,0,,0,,,,0,,Sultan Selim Mah. Tuna Cad. No 2 4.Levent Kağıthane/ İstanbul,-şehi̇t ramazan meşe i̇mam hati̇p ortaokulu,Tüm ilçeler,1039,,26,,http://sehitramazanmeseiho.meb.k12.tr/meb_iys_dosyalar/34/13/763133/okulumuz_hakkinda.html
,0,0,0,,,,21,0,,0,,0,0,,0,,,0,0,,,,0,0,0,,0,,,,0,,,-şehit ramazan sarıkaya i̇mam hatip ortaokulu,AVCILAR,586,,32,,http://sehitramazansarikayaiho.meb.k12.tr/meb_iys_dosyalar/34/26/760967/okulumuz_hakkinda.html
,5,0,1,,,,18,0,,0,,0,1,,0,,,0,1,,,,2,1,1,,1,,,,1,,Çavuşoğlu Mah. Samanyolu Cad. No 11  Kartal / İSTANBUL,-şehit recep büyük özel eğitim i̇ş uygulama merkezi okulu,KARTAL,121,"TamGün,KarmaEğitim.",49,,http://sehitrecepbuyukozelegitimokulu.meb.k12.tr/meb_iys_dosyalar/34/14/748097/okulumuz_hakkinda.html
,0,0,0,ADSL(1Mbit),-,Sabah:07:30-12:25,22,,0,0,Kalorifer,1,0,-,0,,0,0,0,-,yok,-,2,0,0,,0,-,-,İngilizce,0,-,,-şehit salih alışkan i̇lkokulu,ÜSKÜDAR,712,İkiliÖğretim,23,"5,4km",http://sehitsalihaliskanilkokulu.meb.k12.tr/meb_iys_dosyalar/34/22/736405/okulumuz_hakkinda.html
,7,1,1,,,,32,0,,0,,1,1,,1,,,0,0,,,,4,0,1,,1,,,,1,,,-kocasinan şehit samet kırbaş mesleki ve teknik anadolu lisesi,BAHÇELİEVLER,2300,İKİLİÖĞRETİM,105,,http://sehitsametkirbas.meb.k12.tr/meb_iys_dosyalar/34/28/365612/okulumuz_hakkinda.html
,0,0,1,,,,42,1,,0,,1,1,,1,,,0,1,,,,2,1,0,,1,,,,1,,Kayaşehir Mah. Selçuklu Sokak 17. Bölge No 6 Başakşehir / İstanbul,-şehi̇t serdar gökbayrak i̇lkokulu,BAŞAKŞEHİR,522,Tamgün,29,,http://sehitserdargokbayrak.meb.k12.tr/meb_iys_dosyalar/34/36/762148/okulumuz_hakkinda.html
,0,1,0,,,,5,1,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,1,,,-şehit serkan angay ortaokulu,ŞİLE,81,Normal,7,,http://sehitserkanangay.meb.k12.tr/meb_iys_dosyalar/34/19/737224/okulumuz_hakkinda.html
,0,1,0,,,,5,1,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,1,,,-şehit serkan angay i̇lkokulu,ŞİLE,70,Normal,5,,http://sehitserkanangayilkokulu.meb.k12.tr/meb_iys_dosyalar/34/19/737225/okulumuz_hakkinda.html
,0,1,2,,,,6,1,,0,,0,1,,1,,,1,1,,,,0,1,1,,1,,,,1,,"Mevlana Mahallesi, 884. Sk. No13, 34255 Gaziosmanpaşa/İstanbul",-şehi̇t servet asmaz anadolu i̇mam hati̇p li̇sesi̇,GAZİOSMANPAŞA,230,TAMGÜN,16,,http://sehitservetasmazihl.meb.k12.tr/meb_iys_dosyalar/34/11/762187/okulumuz_hakkinda.html
,1,1,1,,,,18,1,,0,,1,1,,0,,,0,0,,,,1,1,1,,0,,,,0,,Cevizli mah. Toros Cad. Tınaztepe sok. No34 Maltepe /İSTANBUL,-şehi̇t sevgi̇ yeşi̇lyurt i̇mam hati̇p ortaokulu,MALTEPE,398,Tamgün,25,,http://sehitsevgiyesilyurtiho.meb.k12.tr/meb_iys_dosyalar/34/30/762241/okulumuz_hakkinda.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-şehit sevgi yeşilyurt i̇lkokulu,ÜMRANİYE,,,,,http://sehitsevgiyesilyurtio.meb.k12.tr/meb_iys_dosyalar/34/21/736538/okulumuz_hakkinda.html
,1,1,4,Diğer,"ARAPÇADİLEĞİTİMİ,PİYANOEĞİTİMKURSU",08:50-16:00,6,,1,0,DOĞALGAZ,1,3,68,1,YOK,0,5,3,,VAR,"HAFIZLIKPROJESİ,YAZARLIKPROJESİ,TOPRAKSIZTARIM",1,2,1,"BÜYÜKÇEKMECE,BEYLİKDÜZÜ,",3,"PEDALİSTPROJESİ,YÜZMEHAVUZU,MASATENİSİ,BASKETBOL,VOLEYBOL,KORTTENİSİ,JİMNASTİK,ZEKAOYUNLARI(ABALONE,SANTRANÇ,MANGALA,REVERSE,KORİDOR),OKÇULUK",TabanPuan:YOK,İNGİLİZCE-ARAPÇA,3,,,-şehi̇t şi̇ri̇n di̇ri̇l kiz anadolu i̇mam hati̇p li̇sesi̇,Tüm ilçeler,132,TAMGÜN(NORMALÖĞRETİM),15,İlcemerkezine1kmuzakliktadir.,http://sehitsirindirilkizaihl.meb.k12.tr/meb_iys_dosyalar/34/06/762631/okulumuz_hakkinda.html
,0,0,1,,,,24,0,,0,,0,1,,1,,,0,0,,,,0,0,1,,1,,,,1,,Üniversite Mah. Bağcı Sok. No4/1,-şehi̇t tahsi̇n gerekli̇ i̇mam hati̇p ortaokulu,AVCILAR,211,TamGün,16,,http://sehittahsingerekliiho.meb.k12.tr/meb_iys_dosyalar/34/26/762295/okulumuz_hakkinda.html
,0,0,0,ADSL(1Mbit),,Başlama:08:50,32,,0,0,Doğalgaz,0,1,,1,,1,0,,,,,,,0,,0,,,,0,,,-şehit teğmen ali yılmaz i̇lkokulu,SULTANGAZİ,1240,NormalÖğretim,40,16km,http://sehittegmenaliyilmazilkokulu.meb.k12.tr/meb_iys_dosyalar/34/41/737239/okulumuz_hakkinda.html
,0,0,1,,,,29,0,,0,,1,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,Zübeyde Hanım Mah. Kazım Karabekir Cad. No 21 Sultangazi/İSTANBUL,-şehit teğmen ali yılmaz ortaokulu,SULTANGAZİ,982,NormalEğitim(TamGün),37,,http://sehittegmenaliyilmazortaokulu.meb.k12.tr/meb_iys_dosyalar/34/41/737238/okulumuz_hakkinda.html
,0,1,1,,,,23,1,,0,,1,1,,0,,,0,0,,,,2,0,0,,0,,,,0,,Atalar Mah. Doğu Cad. Okul Sok. No18 Kartal İstanbul  Okul ulaşım bilgilerimize duyurular bölümünden ulaşabilirsiniz.,-şehit timur aktemur ortaokulu,KARTAL,606,TEKLİ,36,,http://sehittimuraktemurortaokulu.meb.k12.tr/meb_iys_dosyalar/34/14/741070/okulumuz_hakkinda.html
,0,1,1,,,,24,3,,0,,1,1,,1,,,1,6,,,,1,1,1,,1,,,,1,,Kocatepe Mah.Gümrük İskelesi Cad. No.52 Bayrampaşa/İSTANBUL,-şehi̇t ümi̇t yolcu i̇mam hati̇p ortaokulu,BAYRAMPAŞA,192,ÖRGÜN,14,,http://sehitumityolcuihoo.meb.k12.tr/meb_iys_dosyalar/34/25/762152/okulumuz_hakkinda.html
,1,1,1,,,,34,1,,1,,1,1,,1,,,1,1,,,,1,1,1,,1,,,,1,,,-şehi̇t vahi̇t kaşçioğlu i̇mam hati̇p ortaokulu,SULTANBEYLİ,386,Tamgün,26,,http://sehitvahitkasciogluiho.meb.k12.tr/meb_iys_dosyalar/34/31/762296/okulumuz_hakkinda.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-şehit vedat barceyci i̇lkokulu,BAŞAKŞEHİR,,,,,http://sehitvedatbarceyci.meb.k12.tr/meb_iys_dosyalar/34/36/742471/okulumuz_hakkinda.html
,0,1,1,,,,26,1,,1,,1,1,,0,,,0,0,,,,1,0,0,,0,,,,0,,ORHANGAZİ Mahallesi VATAN Caddesi SEYYAH Sokak No 9 ESENYALI/ Pendik/İstanbul,-şehit yalçın aran ortaokulu,PENDİK,1053,İkiliÖğretim,45,,http://sehityalcinaranortaokulu.meb.k12.tr/meb_iys_dosyalar/34/16/739953/okulumuz_hakkinda.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-şehit yunus emre ezer i̇lkokulu,FATİH,,,,,http://sehityunusemreezerilkokulu.meb.k12.tr/meb_iys_dosyalar/34/10/728639/okulumuz_hakkinda.html
,2,0,1,,,,23,2,,0,,1,1,,1,,,0,1,,,,2,0,0,,1,,,,1,,Millet Cad. Dervişpaşa Sok. No1 Şehremini Çapa FATİH / İSTANBUL,-şehremini anadolu lisesi,FATİH,850,TamGün,41,,http://sehremini.meb.k12.tr/meb_iys_dosyalar/34/10/964180/okulumuz_hakkinda.html
,0,0,0,,,,46,0,,0,,0,1,,0,,,0,,,,,,,0,,0,,,,0,,,-selahaddin eyyubi i̇lkokulu,GAZİOSMANPAŞA,1867,TAMGÜN,60,,http://selahaddineyyubiilkokulu.meb.k12.tr/meb_iys_dosyalar/34/11/728694/okulumuz_hakkinda.html
,5,1,1,,,,12,0,,0,,1,0,,1,,,0,0,,,,1,0,0,,1,,,,1,,Gazi Mahallesi 1384/3 Sokak No911 Sultangazi İSTANBUL,-selahaddi̇n eyyubi̇ mesleki̇ ve tekni̇k anadolu li̇sesi̇,SULTANGAZİ,410,TAMGÜN,20,,http://selahaddineyyubiotml.meb.k12.tr/meb_iys_dosyalar/34/41/759844/okulumuz_hakkinda.html
,0,0,1,,,,38,1,,0,,1,1,,1,,,0,0,,,,0,0,1,,1,,,,1,,Gülbahar mah. 2. Taşocağı Cad. Cemal Sururi sok. No 42 Mecidiyeköy Şişli İSTANBUL,-selahattin eyyubi hamza saruhan ortaokulu,ŞİŞLİ,730,Tamgün,58,,http://selahattineyyubi.meb.k12.tr/meb_iys_dosyalar/34/20/289208/okulumuz_hakkinda.html
,0,0,0,,,,21,0,,0,,0,0,,0,,,0,,,,,,,0,,0,,,,1,,Demirkapı mah. Velioğlu cad. Sarıçiçek sokak No2 Tekden Hastanesi arkası Bağcılar / İSTANBUL,-selahattin eyyubi i̇mam hatip lisesi,BAĞCILAR,1002,Tamgün,44,,http://selahattineyyubiihl.meb.k12.tr/meb_iys_dosyalar/34/27/749773/okulumuz_hakkinda.html
,23,1,1,,,,18,0,,1,,1,1,,1,,,0,0,,,,2,1,0,,0,,,,0,,Selami Ali Mh. Güner Sk. No11 Üsküdar,-selami ali ortaokulu,ÜSKÜDAR,517,TAMGÜN,42,,http://selamialiortaokulu.meb.k12.tr/meb_iys_dosyalar/34/22/736357/okulumuz_hakkinda.html
,0,1,0,,,,40,1,,0,,1,1,,0,,,0,1,,,,1,0,0,,0,,,,1,,YUKARI DUDULLU MH TAVUKÇU YOLU CD ZÜMRÜT SK NO36 ÜMRANİYE İSTANBUL,-selçuk ecza 50 yıl ortaokulu,ÜMRANİYE,1782,Karmavetamgünöğretimyapılmaktadır.,64,,http://selcukeczaortaokulu.meb.k12.tr/meb_iys_dosyalar/34/21/736503/okulumuz_hakkinda.html
,0,0,0,,,,18,1,,0,,1,1,,0,,,0,0,,,,1,0,0,,0,,,,0,,,-selçuk eraydin i̇mam hati̇p ortaokulu,PENDİK,540,NormalÖğretim,26,,http://selcukeraydiniho.meb.k12.tr/meb_iys_dosyalar/34/16/760953/okulumuz_hakkinda.html
,5,1,0,,,,15,0,,0,,0,1,,1,,,1,,,,,,,0,,0,,,,0,,,-selimpaşa i̇mkb mesleki ve teknik anadolu lisesi,SİLİVRİ,322,NORMAL,25,,http://selimpasa.meb.k12.tr/meb_iys_dosyalar/34/18/966660/okulumuz_hakkinda.html
,0,0,0,ADSL(8Mbit),,09:00DersBaşlangınç,14,,0,0,Doğalgaz,0,0,,0,,0,0,0,,,,0,0,0,,0,,,,0,,,-selimpaşa ahmet ziylan i̇lkokulu,SİLİVRİ,223,TekliÖğretim,13,"Okulumuzİstanbulşehirmerkezine50km,SilivriMerkeze10kmuzaklıktadır.",http://selimpasaahmetziylanilkokulu.meb.k12.tr/meb_iys_dosyalar/34/18/731382/okulumuz_hakkinda.html
,0,2,0,,,,32,3,,0,,0,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,ADNAN MENDERES CAD. MEGARON SİTESİ YANI SELİMPAŞA SİLİVRİ,-selimpaşa anadolu i̇mam hatip lisesi,SİLİVRİ,1102,Tamgün,51,,http://selimpasaaihl.meb.k12.tr/meb_iys_dosyalar/34/18/973181/okulumuz_hakkinda.html
,1,1,0,,,,19,1,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,Selimpaşa Merkez Mah. Bahçeliokul Sok. Selimpaşa Silivri/İstanbul,-selimpaşa i̇lkokulu,SİLİVRİ,414,normalöğretim,16,,http://selimpasailkokulu.meb.k12.tr/meb_iys_dosyalar/34/18/731387/okulumuz_hakkinda.html
,0,0,0,ADSL(4Mbit),,09:00,5,,0,0,DOĞALGAZ,0,1,,1,YOK,0,0,0,,,,0,0,0,Taşımalıeğitimvardır.,0,,,,0,,,-semiha kıraç i̇lkokulu,PENDİK,55,TAMGÜN,5,"19,2KM",http://semihakiraci.meb.k12.tr/meb_iys_dosyalar/34/16/739784/okulumuz_hakkinda.html
,1,1,0,,,,4,1,,0,,0,0,,0,,,0,,,,,,,0,,0,,,,0,,Baraj Sokak No15 Kurnoköyü Pendik / İstanbul,-semiha kıraç ortaokulu,PENDİK,104,TamGün,6,,http://semihakiraco.meb.k12.tr/meb_iys_dosyalar/34/16/739778/okulumuz_hakkinda.html
,0,1,1,,,,24,3,,0,,1,1,,1,,,0,0,,,,0,0,1,,0,,,,0,,CEVİZLİ M. AŞKALE SK. NO.35   KARTAL/İSTANBUL,-semiha şakir anadolu lisesi,KARTAL,681,TAMGÜN,44,,http://semihasakiral.meb.k12.tr/meb_iys_dosyalar/34/14/964170/okulumuz_hakkinda.html
,2,1,1,,,,18,1,,0,,1,1,,1,,,0,0,,,,0,0,0,,1,,,,0,,Merdivenköy Mh. Şair Arşi Cd. No 59  Kadıköy / İstanbul ...OKULUMUZA YÜRÜME MESAFESİNDEKİ  OTOBÜS DURAKLARI 1.GÖZTEPE KÖPRÜSÜ  2.BAHÇELER  3.ANAKENT KOLEJİ VE METRODAN İSE 2 NUMARALI ÇIKIŞTAN YÜRÜME MESAFESİNDEDİR.,-semiha şakir i̇lkokulu,KADIKÖY,265,Normal,15,,http://semihasakirilkokul.meb.k12.tr/meb_iys_dosyalar/34/12/728841/okulumuz_hakkinda.html
,0,1,1,,,,40,1,,0,,1,1,,1,,,0,0,,,,1,0,1,,1,,,,0,,Beştelsiz Mah. 101 Sk. No.97  Zeytinburnu/İSTANBUL,-şemsettin sami ortaokulu,ZEYTİNBURNU,1705,TekliÖğretim,70,,http://semsettinsami.meb.k12.tr/meb_iys_dosyalar/34/24/331939/okulumuz_hakkinda.html
,0,0,0,ADSL(1Mbit),,09.00-14.30,10,,1,0,KALORİFER-DOĞALGAZ,0,1,,1,,0,0,,,,,,,0,,0,,,,1,,,-şemsipaşa i̇lkokulu,ÜSKÜDAR,250,NORMAL,10,1km,http://semsipasailkokulu.meb.k12.tr/meb_iys_dosyalar/34/22/736410/okulumuz_hakkinda.html
,3,0,0,,,,15,0,,0,,0,1,,1,,,0,,,,,,,0,,1,,,,1,,Tıbbiye cad. No 17 ÜSKÜDAR İSTANBUL,-selimiye mesleki ve teknik anadolu lisesi,ÜSKÜDAR,421,Tekli,27,,http://semtal.meb.k12.tr/meb_iys_dosyalar/34/22/965053/okulumuz_hakkinda.html
,0,0,0,,,,24,1,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,1,,,-şener birsöz i̇lkokulu,KADIKÖY,624,TamGün,29,,http://senerbirsozilkokulu.meb.k12.tr/meb_iys_dosyalar/34/12/741507/okulumuz_hakkinda.html
,2,2,0,,,,18,3,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,0,,,-şenesenevler mualla selcanoğlu mesleki ve teknik anadolu lisesi,KADIKÖY,515,normal,47,,http://senesenevler.meb.k12.tr/meb_iys_dosyalar/34/12/280161/okulumuz_hakkinda.html
,1,1,0,,,,13,1,,0,,0,1,,1,,,0,,,,,,,0,,0,,,,1,,Şenlikköy Mah. Mektep Sk. No46  Bakırköy/İSTANBUL,-şenlikköy i̇lkokulu,BAKIRKÖY,365,tekli,15,,http://senlikkoyilkokulu.meb.k12.tr/meb_iys_dosyalar/34/02/726760/okulumuz_hakkinda.html
,0,1,1,,,,8,1,,0,,1,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,Merkez mahallesi.  Burgaz cad. Adıgüzel sok.,-kumburgaz serdar adıgüzel ortaokulu,BÜYÜKÇEKMECE,583,ikiliÖğretim,25,,http://serdaradiguzelortaokulu.meb.k12.tr/meb_iys_dosyalar/34/06/732854/okulumuz_hakkinda.html
,0,1,1,,,,16,0,,0,,1,1,,1,,,0,0,,,,1,0,0,,0,,,,0,,,-şehit er serhat şanlı ortaokulu,KARTAL,517,NORMAL,28,,http://serhatsanliortaokulu.meb.k12.tr/meb_iys_dosyalar/34/14/741068/okulumuz_hakkinda.html
,0,0,1,ADSL(16Mbitveüzeri),,08:30-13:30,10,,0,0,doğalgaz.,0,0,,0,,0,0,0,,,,0,0,0,,1,,,,2,,,-serpil şahinoğlu anaokulu,MALTEPE,243,ikili,11,OkulumuzilMerkezine31km;ilçemerkezine5kmuzaklıktayeralmaktadır.,http://serpilsahinoglu.meb.k12.tr/meb_iys_dosyalar/34/30/971735/okulumuz_hakkinda.html
,0,0,0,ADSL(1Mbit),,09:30-14:20,4,,0,0,DOĞALGAZ,0,0,,1,,0,1,0,,YOK,,0,0,0,VAR,0,,,YOK,0,,,-göztepe sevgi özel eğitim anaokulu,KADIKÖY,20,NORMAL,8,KADIKÖYRIHTIMA5KMUZAKLIKTA,http://sevgiozelegitimanaokulu.meb.k12.tr/meb_iys_dosyalar/34/12/747372/okulumuz_hakkinda.html
,0,0,1,,,,31,0,,0,,1,1,,1,,,0,0,,,,2,0,0,,0,,,,0,,Yeni Mahalle Sait Girgin Caddesi No25 Silivri/İSTANBUL,-sevim avni çoğal i̇lkokulu,SİLİVRİ,708,NORMAL,36,,http://sevim.meb.k12.tr/meb_iys_dosyalar/34/18/750469/okulumuz_hakkinda.html
,0,0,1,,,,24,0,,0,,1,1,,1,,,0,1,,,,2,0,0,,1,,,,1,,İstanbul Beylikdüzü Adnan Kahveci Mah. Ender Sokak  No 4,-sevi̇m çuhadaroğlu ilkokulu,BEYLİKDÜZÜ,480,TamGün,24,,http://sevimcuhadarogluilkokulu.meb.k12.tr/meb_iys_dosyalar/34/37/760792/okulumuz_hakkinda.html
,0,1,1,,,,26,1,,1,,1,1,,1,,,0,1,,,,1,1,0,,1,,,,1,,Adnan Kahveci Mahallesi Çamlıtepe Cd. Ender Sk. No 4/A Beylikdüzü / İSTANBUL,-sevim çuhadaroğlu ortaokulu,BEYLİKDÜZÜ,600,Tekli,30,,http://sevimcuhadarogluortaokulu.meb.k12.tr/meb_iys_dosyalar/34/37/761201/okulumuz_hakkinda.html
,0,1,0,,,,29,1,,0,,0,0,,1,,,0,,,,,,,0,,0,,,,0,,,-şeyh şamil i̇lkokulu,ARNAVUTKÖY,980,İkili,28,,http://seyhsamililkokulu.meb.k12.tr/meb_iys_dosyalar/34/35/743433/okulumuz_hakkinda.html
,0,1,1,,,,25,1,,0,,0,1,,1,,,0,0,,,,0,0,0,,0,,,,0,,,-şeyh şamil ortaokulu,KARTAL,1258,2´li,67,,http://seyhsamiloo.meb.k12.tr/meb_iys_dosyalar/34/14/741036/okulumuz_hakkinda.html
,0,1,0,ADSL(1Mbit),,07:00-12:40,29,,1,0,Kalorifer-Doğalgaz,0,1,,1,,0,0,0,,,,0,0,0,,0,,,,0,,,-şeyh şamil ortaokulu,ARNAVUTKÖY,911,ikiliÖğretim,28,2km,http://seyhsamilortaokulu.meb.k12.tr/meb_iys_dosyalar/34/35/727046/okulumuz_hakkinda.html
,0,0,1,,,,16,0,,0,,1,0,,0,,,0,0,,,,3,0,0,,0,,,,0,,Çınardere Mah. 450 Konutlar Cad. Saraç Sok. No6/1 Pendik/İSTANBUL,-seyit burhan toprak i̇lkokulu,PENDİK,905,İKLİLİ,39,,http://seyitburhantoprakilkokulu.meb.k12.tr/meb_iys_dosyalar/34/16/729460/okulumuz_hakkinda.html
,0,0,1,ADSL(16Mbitveüzeri),,09:00-14:30,24,,0,0,Doğalgaz,0,1,,0,,0,0,0,,,,0,0,0,,0,,,İngilizce,0,,,-seyi̇than i̇zsi̇z i̇lkokulu,ESENYURT,300,NormalEğitim,23,"İleolanuzaklık35km,ilçeyeolanuzaklık3km´dir",http://seyithanizsizilkokulu.meb.k12.tr/meb_iys_dosyalar/34/39/763162/okulumuz_hakkinda.html
,0,0,0,ADSL(1Mbit),,13:20-18:10,14,,0,0,DOĞALGAZ,0,1,,1,,0,0,,,,,,,0,,1,,,,0,,,-seyrantepe i̇lkokulu,Tüm ilçeler,455,İKİLİ,15,3-5km,http://seyrantepeilkokulu.meb.k12.tr/meb_iys_dosyalar/34/13/741308/okulumuz_hakkinda.html
,1,1,0,ADSL(1Mbit),,07:30-13:15,21,,1,0,DOĞALGAZ,0,1,,1,,0,0,,,,,,,0,,1,,,,0,,,-seyrantepe ortaokulu,KAĞITHANE,544,İKİLİ,26,3-5km,http://seyrantepeortaokulu.meb.k12.tr/meb_iys_dosyalar/34/13/741307/okulumuz_hakkinda.html
,0,0,1,,,,6,0,,0,,0,0,,0,,,0,0,,,,0,0,0,,0,,,,1,,Abdurrahmangazi Mh. Sevenler Cd. Mersin Sk. No4 Sancaktepe/İstanbul,-öğretmen sezai̇ acartürk anaokulu,SANCAKTEPE,131,ikiliöğretim,6,,http://sezaiacarturkanaokulu.meb.k12.tr/meb_iys_dosyalar/34/40/759054/okulumuz_hakkinda.html
,0,0,1,,,,36,0,,0,,1,1,,0,,,0,0,,,,0,0,0,,1,,,,0,,,-sezai̇ karakoç i̇mam hati̇p ortaokulu,PENDİK,800,Tamgün,45,,http://sezaikarakociho.meb.k12.tr/meb_iys_dosyalar/34/16/761880/okulumuz_hakkinda.html
